,textEn,id,created_at,retweet_count,user_screen_name,user_followers_count,user_location,Hashtags,text,Date
410,"For the fact that there is low awareness about the #smog harmfulness, doctors answer - #TadeuszZielonka in @warszawa # NOx ...",1113738119898116098,2019-04-04 09:40:34,1,rzedowska,403,,"[{'text': 'smog', 'indices': [54, 59]}, {'text': 'TadeuszZielonka', 'indices': [82, 98]}, {'text': 'NOx', 'indices': [111, 115]}]","Za to, że jest niska świadomość na temat szkodliwości #smog odpowiadają lekarze - #TadeuszZielonka w @warszawa #NOx…",04-04 
411,@ tvn24 talk @RobertBiedron Here is the heart of political fucking. P. Biedroń touched the real problem of Poles ...,1113724638817857537,2019-04-04 08:47:00,0,paveu2,10,Wroclaw,[],@tvn24rozmowa @RobertBiedron Tu jest sedno politycznego pierdolenia. P. Biedroń dotknął prawdziwego problemu Polakó…,04-04 
412,We are about to start a debate about smog and low-emission cars. #smog #Warszawa #RadaWarszawy,1113722326976290816,2019-04-04 08:37:49,3,AukselAnna,926,"Warszawa, Białołęka","[{'text': 'smog', 'indices': [65, 70]}, {'text': 'Warszawa', 'indices': [71, 80]}, {'text': 'RadaWarszawy', 'indices': [81, 94]}]",Za chwilę zaczynamy debatę na temat smogu i aut niskoemisyjnych. #smog #Warszawa #RadaWarszawy,04-04 
413,The Polish village suffocates. Needed urgent actions in #smog,1113718967384907776,2019-04-04 08:24:28,0,Zacharuk_K,164,"Warszawa, Polska","[{'text': 'smog', 'indices': [59, 64]}]",Polska wieś się dusi. Potrzebne pilne działania w zakresie #smog,04-04 
414,RT @AgropolskaPL: Smog also wraps around villages. The need for support for exchanging old furnaces #smog # wieś #ogrzewanie @ sm ...,1113717637333311488,2019-04-04 08:19:11,1,MartaLokje,2218,,"[{'text': 'smog', 'indices': [112, 117]}, {'text': 'wieś', 'indices': [118, 123]}, {'text': 'ogrzewanie', 'indices': [124, 135]}]",RT @AgropolskaPL: Smog spowija także wsie. Potrzeba wsparcia na wymianę starych pieców #smog #wieś #ogrzewanie @sm…,04-04 
415,Smog also wraps villages. The need for support for exchanging old furnaces #smog # village ...,1113716510953025536,2019-04-04 08:14:42,1,AgropolskaPL,2665,Polska,"[{'text': 'smog', 'indices': [94, 99]}, {'text': 'wieś', 'indices': [100, 105]}]",Smog spowija także wsie. Potrzeba wsparcia na wymianę starych pieców #smog #wieś…,04-04 
416,"RT @ MGut888: @mart_markiewicz @a_niedzielski @KlaraKlinger Smog, sugar, the need to undertake physical activity - many topics poja ...",1113709241611759621,2019-04-04 07:45:49,1,a_niedzielski,950,,[],"RT @MGut888: @mart_markiewicz @a_niedzielski @KlaraKlinger Smog, cukier, konieczność podejmowania aktywności fizycznej - wiele tematów poja…",04-04 
417,"@mart_markiewicz @a_niedzielski @KlaraKlinger Smog, sugar, the need to undertake physical activity - many t ...",1113708298061139968,2019-04-04 07:42:04,1,MGut888,72,,[],"@mart_markiewicz @a_niedzielski @KlaraKlinger Smog, cukier, konieczność podejmowania aktywności fizycznej - wiele t…",04-04 
418,@MSWiA_GOV_PL @KGPSP @PolskaPolicja @Straz_Graniczna We add our own to the PSP statistics :) #wisbreaking ...,1113694565104484352,2019-04-04 06:47:30,0,KrajowaK,32,,"[{'text': 'zaproskominiarza', 'indices': [92, 109]}]",@MSWiA_GOV_PL @KGPSP @PolskaPolicja @Straz_Graniczna My dorzucamy swoje do statystyk PSP :) #zaproskominiarza…,04-04 
419,What do you think about the councilor's idea? 🤔💨 # Gdańsk #smog,1113690659901333504,2019-04-04 06:31:59,0,ESKA_INFO,1556,,"[{'text': 'Gdańsk', 'indices': [34, 41]}, {'text': 'smog', 'indices': [42, 47]}]",Co sądzicie o pomyśle radnego? 🤔💨 #Gdańsk #smog,04-04 
420,"@bartbuks In Krakow, a smog that bit them down.",1113689099603521536,2019-04-04 06:25:47,0,bartgor,402,,[],@bartbuks W Krakowie taki smog że ich przydusiło.,04-04 
421,Ban on the sale of boilers c.o. less than 5th grade? POLISH CONSTRUCTION COMPONENTS MRÓWKA sell more and the provisions of the new ...,1113687629772611586,2019-04-04 06:19:56,0,smog_wawerski,270,"Warszawa, Polska",[],Zakaz sprzedaży kotłów c.o. poniżej 5 klasy? POLSKIE SKŁADY BUDOWLANE MRÓWKA dalej sprzedają a przepisy nowego roz…,04-04 
422,@BiznesAlert @MinEvironments Introducing deamon penalties for smokers is an urgent regulation of expected ...,1113687588521508864,2019-04-04 06:19:47,0,kmksiezopolski,376,Warszawa,[],@BiznesAlert @MinSrodowiska Wprowadzenie drakonskich kar dla osób palących śmiecie to pilna regulacja oczekiwana pr…,04-04 
423,Daily smog report - 4.04. 2019 - by @swiatoze #ecologia # environment # natura ...,1113681299053711360,2019-04-04 05:54:47,0,FundacjaIRME,365,"Poznań, Polska","[{'text': 'ekologia', 'indices': [80, 89]}, {'text': 'środowisko', 'indices': [90, 101]}, {'text': 'natura', 'indices': [102, 109]}]",Codzienny raport smogowy – 4.04. 2019 - przez @swiatoze #ekologia #środowisko #natura…,04-04 
424,"RT @kmksiezopolski: @mac_podo @Piotr_Stepinski @JerzyBuzek @alarm_smogowy @ISECS_EN @ MinEnergii Please show the exact calculation, not bu ...",1113681255814582272,2019-04-04 05:54:37,2,kmksiezopolski,376,Warszawa,[],RT @kmksiezopolski: @mac_podo @Piotr_Stepinski @JerzyBuzek @alarm_smogowy @ISECS_PL @MinEnergii Proszę pokazać dokładne obliczenia a nie bu…,04-04 
425,"RT @prosumentorg: Report ""Using the potential of renewable energy sources in the fight against smog in rural areas"" prepared by @ISECS_PL puts an emphasis on ...",1113681194363883520,2019-04-04 05:54:22,2,kmksiezopolski,376,Warszawa,[],"RT @prosumentorg: Raport ""Wykorzystanie potencjału OZE w walce ze smogiem na terenach wiejskich"" przygotowany przez @ISECS_PL stawia na ene…",04-04 
426,"Today, moderation, in many places the level of air pollution has been exceeded, # weather for it has ...",1113677406500474881,2019-04-04 05:39:19,0,SwiatOZE,301,,"[{'text': 'pogoda', 'indices': [99, 106]}]","Dziś umiarkowanie, w wielu miejscach poziom zanieczyszczenia powietrza został jednak przekroczony, #pogoda za to ma…",04-04 
427,@BorekMati @CezaryKucharski There was a smog in Krakow. And how smog should not run.,1113656683480395776,2019-04-04 04:16:58,0,d_przybylski,110,"Małopolskie, Polska",[],@BorekMati @CezaryKucharski W Krakowie był smog. A jak smog to nie powinno się biegać.,04-04 
428,"oh, something for me to wroclaw smog",1113582854779342848,2019-04-03 23:23:36,0,happilyallie,547,H of the Hollywood sign.,[],"o, cos dla mnie na wroclawski smog",04-03 
429,RT @xKittyMendes: Shawn looks like he's praying that he will not die by smog in Krakow,1113553047697940480,2019-04-03 21:25:10,107,xluvmyshawnie,621,"Toronto, Ontario",[],"RT @xKittyMendes: Shawn wygląda tu jakby się modlił, żeby nie umarł przez smog w Krakowie",04-03 
430,"RT @Piotr_Stepinski: Today at the PAP Press Center, the presentation of the report ""Exploiting the potential of #OZE in the fight against #smog on ...",1113540470259560448,2019-04-03 20:35:11,2,ISECS_PL,23,Warszawa,"[{'text': 'OZE', 'indices': [112, 116]}, {'text': 'smog', 'indices': [128, 133]}]","RT @Piotr_Stepinski: Dzisiaj w Centrum Prasowym PAP odbędzie się prezentacja raportu ,,Wykorzystanie potencjału #OZE w walce ze #smog na ob…",04-03 
431,you see what this smog does to poor people,1113524750377156610,2019-04-03 19:32:43,0,imieslowy,702,,[],widzicie co ten smog robi z ludzmi biedacy,04-03 
432,"Vernissage of the exhibition of Polish artists ""Stop Smog"" at the South Polish House in #Bruksela. @ProSilesia",1113508111980093442,2019-04-03 18:26:36,0,PLinBelgium,2016,Belgium,"[{'text': 'Bruksela', 'indices': [75, 84]}]",Wernisaż wystawy polskich artystów „Stop Smog” w Domu Polski Południowej w #Bruksela. @ProSilesia,04-03 
433,@luvhazzandlou @_meowismendes @dreamcometrueej SAME LET ME KTPS TP SEND THIS SMOG IN KRK MIAL BEFORE YOU ARE URATED WITH MEMORY,1113501079822589952,2019-04-03 17:58:39,0,otherwise_anoth,691,,[],@luvhazzandlou @_meowismendes @dreamcometrueej SAME NIECH MI KTPS TP WYŚLE TEN SMOG W KRK MIAL W SOBIE Coś NA UYRATE PAMIECI,04-03 
434,@Wyborcza_Krakow #pincetplus #alcoholism #dziurabudzetowa #deficyt #diesel #smog and so much in the subject.,1113489999125778433,2019-04-03 17:14:38,0,bob_belze,1,,"[{'text': 'pincetplus', 'indices': [17, 28]}, {'text': 'alkoholizm', 'indices': [29, 40]}, {'text': 'dziurabudzetowa', 'indices': [41, 57]}, {'text': 'deficyt', 'indices': [58, 66]}, {'text': 'diesel', 'indices': [67, 74]}, {'text': 'smog', 'indices': [75, 80]}]",@Wyborcza_Krakow #pincetplus #alkoholizm #dziurabudzetowa #deficyt #diesel #smog i tyle w temacie.,04-03 
435,@nevercarexo @shawn_polska Too big smog,1113482073526947843,2019-04-03 16:43:08,0,xmendes99,697,Mendes Army | Poland 🇵🇱,[],@nevercarexo @shawn_polska Za duży smog,04-03 
436,@ dobruk3 Even smog no longer the same ...,1113477821018640384,2019-04-03 16:26:14,0,Basia68727013,5,,[],@dobruk3 Nawet smog już nie ten sam…,04-03 
437,Smog after PIS-oat and foreign.,1113462742650896385,2019-04-03 15:26:19,1,jpjurczak,2234,"Kristiansand, Norge",[],Smog po PIS-owsku i po zagranicznemu.,04-03 
438,"@DLiczbinska As if they have not cut enough for this clown Cones !!! Smog, global warming and fools cut healthy trees !!!",1113443856207552519,2019-04-03 14:11:16,0,k_o_d_e_r_k_a_1,1335,,[],"@DLiczbinska Jakby mało wycięli za tego pajaca Szyszki!!! Smog, globalne ocieplenie a durnie wycinają zdrowe drzewa!!!",04-03 
439,Daily smog report - 3/04/2019 - by @swiatoze #ekologia # środowiska # natura ...,1113435309457461250,2019-04-03 13:37:19,0,FundacjaIRME,365,"Poznań, Polska","[{'text': 'ekologia', 'indices': [79, 88]}, {'text': 'środowisko', 'indices': [89, 100]}, {'text': 'natura', 'indices': [101, 108]}]",Codzienny raport smogowy – 3.04.2019 - przez @swiatoze #ekologia #środowisko #natura…,04-03 
440,"RT @Lukasz_Najder: @markiewkatomasz to this climatic climatologist, a weapon fanatic, an autofilm who claimed that the smog came up with antips. and, c ...",1113431235857145856,2019-04-03 13:21:07,1,wojnaw,68,,[],"RT @Lukasz_Najder: @markiewkatomasz do tego denialista klimatyczny, fanatyk broni, autofil, który twierdził, że smog wymyślił antypis. i, c…",04-03 
441,An anti-smog meadow was developed to reduce pollution in the air. A meter of land planted with a special ...,1113429717846253568,2019-04-03 13:15:05,0,InnowacjeN,158,"Warszawa, Polska",[],"Opracowano łąkę antysmogową, pozwalającą zredukować zanieczyszczenia w powietrzu. Metr ziemi obsadzony specjalną mi…",04-03 
442,Smog will not surprise you anymore. Now you can check the current air quality in all municipalities in Poland! See: ...,1113426891854290944,2019-04-03 13:03:52,0,twojapogoda,2998,Warszawa,[],Smog już Cię nie zaskoczy. Teraz sprawdzisz aktualną jakość powietrza we wszystkich gminach w Polsce! Zobacz:…,04-03 
443,@AdamGodlewski Acha in Katowice thinned out and smog cleared,1113425436250398720,2019-04-03 12:58:05,0,emzetkaesowiec,77,"Gdynia, Polska",[],@AdamGodlewski Acha w Katowicach przerzedził się Smog i się rozwiało wyjaśniło,04-03 
444,WHEN SMOG DOES NOT KILL US? Maria #Wojas for @wPolscepl: The theme of smog was publicized 2-3 years ago by ...,1113424543786336257,2019-04-03 12:54:32,0,wPolscepl,8136,,"[{'text': 'Wojas', 'indices': [41, 47]}]",KIEDY SMOG PRZESTANIE NAS ZABIJAĆ? Maria #Wojas dla @wPolscepl: Temat smogu został nagłośniony 2-3 lata temu przez…,04-03 
445,"WHEN SMOG DOES NOT KILL US? Professor Bolesław # Samoliński for @wPolscepl: Humanity is growing, technological ...",1113422738188795905,2019-04-03 12:47:21,0,wPolscepl,8136,,"[{'text': 'Samoliński', 'indices': [50, 61]}]","KIEDY SMOG PRZESTANIE NAS ZABIJAĆ? Prof. Bolesław #Samoliński dla @wPolscepl: Ludzkość się rozrasta, technologiczni…",04-03 
446,do you smoke something in Warsaw? or some mackerel? #Warszawa #smog # fire?,1113422328732553216,2019-04-03 12:45:44,0,piotrmiecz,365,,"[{'text': 'Warszawa', 'indices': [51, 60]}, {'text': 'smog', 'indices': [61, 66]}, {'text': 'pożar', 'indices': [67, 73]}]",coś tam palicie w Warszawie? czy jakiś kopciuch? #Warszawa #smog #pożar?,04-03 
447,"WHEN SMOG DOES NOT KILL US? What causes smog, why is it so dangerous to fight it? @ MaciejFreeWolny ...",1113418423890055169,2019-04-03 12:30:13,0,wPolscepl,8136,,[],"KIEDY SMOG PRZESTANIE NAS ZABIJAĆ? Co powoduje smog, dlaczego jest tak groźny, jak z nim walczyć? @MaciejFreeWolny…",04-03 
448,"I do not wash myself (save water and eliminate detergents), I shower water from puddles, I do not eat bananas because of burning ...",1113414386067169280,2019-04-03 12:14:10,1,marekapa,902,yo tukey yest,[],"Nie myję się (oszczędność wody i eliminacja detergentów), chłepczę wodę z kałuż, nie jem bananów z uwagi na spalani…",04-03 
449,"In the debate on smog, we generally omit the village.",1113413878787051520,2019-04-03 12:12:09,0,B2Biznes,61,Warszawa,[],W debacie dotyczącej smogu na ogół pomijamy wieś.,04-03 
450,@rowerowesygnaly Let's count the produced decibels and #smog.,1113413854975885313,2019-04-03 12:12:03,0,AgataKowalskaTT,3535,,"[{'text': 'smog', 'indices': [49, 54]}]",@rowerowesygnaly Policzmy produkowane decybele i #smog.,04-03 
451,@delicathanie sksksksksk not me malopolska: // smog and these matters,1113400278450094080,2019-04-03 11:18:07,0,lunananie,288,閆桉 姚明明 徐明浩 李振宁 李永钦 全圆佑 文俊辉~,[],@delicathanie sksksksksk nie nie ja malopolska:// smog i te sprawy,04-03 
452,@sciolka_lesna @ tvn24 I do not know about you but Krakow owes smog to Majchrowski and his left-wing crew. Konsekw ...,1113397992667664384,2019-04-03 11:09:02,0,ARokowska,241,"Kraków, Polska",[],@sciolka_lesna @tvn24 Nie wiem jak u was ale Kraków zawdzięcza smog Majchrowskiemu i jego lewicowej ekipie. Konsekw…,04-03 
453,RT @FundacjaIRME: An anti-smog meadow was developed to reduce pollution in the air. A meter of land planted with a special mixture ...,1113387963440934913,2019-04-03 10:29:10,1,Radjo16,423,"Wrocław, Polska",[],"RT @FundacjaIRME: Opracowano łąkę antysmogową, pozwalającą zredukować zanieczyszczenia w powietrzu. Metr ziemi obsadzony specjalną mieszank…",04-03 
454,"@PremierRP @MorawieckiM # MójPiątka a decent life for the Disabled, SOR, Doctors and Nurses, Smog, Teachers",1113377745625649153,2019-04-03 09:48:34,0,moja_polska,0,,"[{'text': 'MojaPiątka', 'indices': [24, 35]}]","@PremierRP @MorawieckiM #MojaPiątka godne życie dla Niepełnosprawnych, SOR, Lekarze i Pielęgniarki, Smog, Nauczyciele",04-03 
455,@RrawnyPopulista He smoked his or stolen ??? Yours ... is it for ... smog mandate ??,1113377699039514624,2019-04-03 09:48:23,0,BEATA_SO,1207,"Łódź, Polska",[],@PrawyPopulista Palił swoje czy ukradzione ??? Je$li swoje....to chyba za ...smog mandat ??,04-03 
456,"@markiewkatomasz to this denialist climatic, fanatic weapon, autofil, who claimed that the smog came up with antips. ...",1113371691768516610,2019-04-03 09:24:31,1,Lukasz_Najder,2631,,[],"@markiewkatomasz do tego denialista klimatyczny, fanatyk broni, autofil, który twierdził, że smog wymyślił antypis.…",04-03 
457,"Moderate quality air, worse - traditionally in the south of the country. In the dust, inhabitants of a few people are also suffocating ...",1113370257639526400,2019-04-03 09:18:49,0,SwiatOZE,301,,[],"Powietrze umiarkowanej jakości, gorsze - tradycyjnie na południu kraju. W pyle duszą się także mieszkańcy kilku mni…",04-03 
458,@wroclaw_info is there any Smog here?,1113369764292890624,2019-04-03 09:16:51,0,zulu39801728,36,,[],@wroclaw_info czy jest tu jakiś Smog ?,04-03 
459,@k_berenda @twojsacz_en @licby nieklamia @ nowemedia24 @WorldBankPoland @PONowySacz @Jacek_Gwozdz @ Piechocinski ...,1113369630352007168,2019-04-03 09:16:19,0,FilipKochan,1241,,[],@k_berenda @twojsacz_pl @liczbynieklamia @nowemedia24 @WorldBankPoland @PONowySacz @Jacek_Gwozdz @Piechocinski…,04-03 
460,@R Gwiazdynekowski This is JK's problem with feeling and investing trust. Everyone who entrusts with anything must have a horse ...,1113369165224665088,2019-04-03 09:14:29,0,domin_smog,25,,[],"@RGwiazdowski To raczej problem JK z poczuciem i lokowaniem zaufania. Każdy, komu cokolwiek powierza musi mieć kono…",04-03 
461,@WIOSKrakow analysis on air quality in Krakow. Read on our website:,1113365642378395648,2019-04-03 09:00:29,1,WIOSKrakow,35,,[],Analiza @WIOSKrakow na temat jakości powietrza w Krakowie. Czytaj na naszej stronie:,04-03 
462,RT @patryk_bialas: 🔥 Anti-smog actions in Katowice require a definite acceleration! Here's my speech at the last # RadaMiasta ...,1113363140119547904,2019-04-03 08:50:32,6,KostkaOlga,1564,Poland,"[{'text': 'RadaMiasta', 'indices': [128, 139]}]",RT @patryk_bialas: 🔥 Działania antysmogowe w Katowicach wymagają zdecydowanego przyspieszenia‼Oto moje wystąpienie na ostatniej #RadaMiasta…,04-03 
463,"Coder Dojo, BIZnES Class Academy, Business versus #Smog or Two Sectors - One Vision - these are just a few initiatives ...",1113357400453591041,2019-04-03 08:27:44,0,Jacek_Zimoch,270,"Wrocław, Polska","[{'text': 'Smog', 'indices': [49, 54]}]","Coder Dojo, Akademia BIZnES Class, Biznes kontra #Smog czy Dwa Sektory – Jedna Wizja - to tylko część inicjatyw…",04-03 
