,post,date,user,vote,image
282,"               It's still warm, it's just starting to smoke in the ovens and it's a tragedy. After all, you can not live normally in Silesia. With this Krakow, I thought that people exaggerate ... #slask #smog #katowice #pogoda #polska #krakow source: kurva.png   +: Destruktor91, Arikadou +6 others  ",2018-11-14 17:35:46,SiemkaKtoPeeL,8,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_sfEUMe8wG0HgNCk3fDKy9UHLvTGVQqUs,w400.jpg""/>"
283,"               The place of Japan is in Europe, not stinking Asia. #gownowpis ​​#japonia #europa #smog #air pollution source: 1542212389809.jpg   +: LJBW603, ZielonaHerbataPodanaNaZimno +8 others  ",2018-11-14 17:20:45,Aedemkun,10,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_jnFRRBgyttiN3yBALpiNRHNMWGw4OTDo,w400.jpg""/>"
284,"               Hey. Can any of you recommend a good anti-fog mask that he uses and could recommend it to someone else in good conscience? Recently in my city there is such a smog that it's hard to move in the ""fresh"" air and what to say about running. (͡ ° ʖ̯ ͡ °) #running   ",2018-11-14 17:19:20,Klawy_uzytkownik,0,
285,"               I can not listen to these fires burning in advance. It annoys me how public money is wasted on exchanging one coal furnace for another coal furnace. In Austria, every village has its own small thermal plant off the beaten track and no one smokes in the furnace. The air is clean as a tear. And with us like a fucking forest. And wasting money for some half-finished solutions. I'm fucking, what country is it that a man would be afraid to leave the house for half a year for fear of the stench. #smog #zalesie #oswiadczenie show the whole   +: Gacek_, lenovo99 +37 others  ",2018-11-14 16:14:14,gardan,39,
286,"               In a city with the worst air in the States, Los Angeles, the air is 10 to 20 times better than in Beijing.  On the attached map you can see how the current state of air (based on AQI USA) looks like in Beijing (1) compared to Warsaw (2), Los Angeles (3) and Osaki (4).  In addition, in the comments a photo by @fan_comy from the Changping area in the north of Beijing. The photograph was taken on the day of 12am Beijing time  If you want to be up to date with my posts, I invite you to follow #wielkismogchinski.  https://www.google.pl/amp/s/www.usnews.com/news/best-countries/articles/2017-01-13/the-health-effects-of-beijings-smog%3fcontext=amp  #groups atlevel #smog #chiny #warszawa #ciects show the whole source: 1542207647820.jpg   +: Kunurki, zqwdx +54 others  ",2018-11-14 16:02:34,Aedemkun,56,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_QNm7bUZszfkUtM1Unepl6tL3aQAD3FQ0,w400.jpg""/>"
287,"               Last year, an alarm siren test caught up with me as I was sitting on the dugout. I thought it was biological contamination. This year I smoked a cigarette, I thought I was yelling at the smog (· へ ·)  #warszawa #syrena #alarm #omatko   +: a_ma_pan_dowud, Brajanusz_hejowy +1 other  ",2018-11-14 11:37:34,CherryJerry,3,
288,"               40,8274,68 - 15,62 = 408,259.06  Normally I do not believe ... Cieplutko (7 ° C), smog chased away by the wind, the rain cleared the streets of dust and at the same time did not have time to make puddles. And I got up early enough to start at 4:50 (.◕‿‿◕.)  It worked great, although I thought that the pace would be better - but also 4:52 min / km is nice (͡ ° ͜ʖ ͡ °)  @ ControlAnti-donkey ass quiet  Nice!  show spoiler #track #guidingtop #guiding #enronczlapie #ruszkrakow  show the whole source: embed.jpg   +: Akuku69, Heibonna +11 others  ",2018-11-14 10:50:30,enron,13,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_7AQJ5tzkkii24Dei5GspLRZVOAqcSLKp,w400.jpg""/>"
289,"               I know that in #hiszpania if someone was caught, eg. On drugs, maybe as punishment receive special drug therapies and is then controlled, or sometimes not been taking #narkotykizawszespoko. What if such a thing to be used in #smog #polska? The controlled person for the first time, she got an order to participate in the training of a reasonable burning in the oven, and then would have checks from time to time, if properly heats the house. #gownowpis ​​#krakow little too #zdrowie show all   +: Wizjonero, four other polskiekoszmarynieamerykanskiesny  ",2018-11-14 09:12:01,obcx,6,
290,"               Before you start buying anti-smog masks, check out the uokiku test, because you may be surprised: https://www.uokik.gov.pl/download.php?plik=21087 #smog #insits source: mask.png   +: robertx, RedBaron +33 others  ",2018-11-14 07:45:04,GruncleStan,35,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_zInJn7mMFsfeUKLP91LshSKBGXsJEjxs,w400.jpg""/>"
291,"               I love my neighbors ... Recently, they made a bonfire with ... well just a good question .. I'm sure I would smell tar and plastic, moreover I saw that they were throwing in something that looked like pieces of tar paper and some garbage from a decaying building around which they cleaned ... I wanted to call the police or the fire brigade, but they would know 100% that it was 'my merit' and, of course, they would quickly repay ... Anyway, from afar you can see when they kindle a fire - you can see yellow-green, very chilling smoke, through which the windows can not even be on the microflops, but completely sealed ... But of course with the village leader one mutual adoration, so 'authorities' on there is no sense in the village reporting anything, because only on this occasion can be problems ...  #patologiazewsi #smog #idiocisawsrodnas #wiejskiezycie #zalesie show the whole   +: Bellie, dildo-vaggins  ",2018-11-14 07:25:59,husky83,2,
292,"               But today's smog in Beijing, jprdl. Probably the most intense since I'm here . . . click to expand the picture. . source: 1542164247073.jpg   +: Hikarushi, Paula_pi +6 others  ",2018-11-14 03:58:28,fan_comy,8,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_F2vvFhvlC7TJB3dabIXTXlkpmFBTkOq3,w400.jpg""/>"
293,"               I greet you nightly and greet Warsaw - the capital of the Republic of Poland. with us in Warsaw or Our (and yours) beautiful capital city is moderate wind, temperature of 9.1 degrees and moderate smog. I remind you that our capital city of Warsaw is our common good - the capital of Poland (I am from Warsaw). Greetings from Warsaw   +: marylin-jackson, Freakz  ",2018-11-14 01:10:54,sublingual,2,
294,"               When you start playing Mortal Kombat, it's best to choose Scorpion or Sub Zero #pdk  #krakow made me buy it, @sorhu made me post it  I bought Dragon Sport - does anyone have one? How often do you replace the filters? On the site they write that one filter lasts for 10h, and the man in the store said it's enough for 4 weeks and I do not know what the hell XD  PS suggestions for a home air purifier are also welcome  #pokazpolmord #smog show the whole source: FF390D38-FBB3-40C4-B910-AC609A1762F4.jpeg   +: SGTIHALIT, exemplary dug out +49 others  ",2018-11-13 22:11:52,Snuffkin,51,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_c84rG8Q0G3LKX3rv5fADd0kb14T0EpJp,w400.jpg""/>"
295,"               Stop #smog #tesla #spacex source: 1542139671791.jpeg   +: MA3YT, Lucki +9 others  ",2018-11-13 21:08:02,snufkin34,11,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_DvWgfH2uRxUaH8kaRcX64Njt4NdceD8y,w400.jpg""/>"
296,               He was out of scale #warszawa #smog . . . click to expand the picture. . source: scontent-waw1-1.xx.fbcdn.net   +: slavas  ,2018-11-13 20:05:16,jedrek1212,1,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_J4vhUHzeMmhhkSx5i4mcteTqnwr62AEs,w400.jpg""/>"
297,"               #rower #szosa #katowice #kolarstwo #smog  I was in business for a while now in Katowice, I greet the cycling colleagues there, full inhalation of asbestos or ch. Knows what.   +: jvnush_, Desmosedici +9 others  ",2018-11-13 19:05:30,NuclearCycling,11,
298,               I am going to Krakow for a job interview tomorrow. You can do something (if it allows smog) in four hours? Will I stay at the old town / Wawel?  #Cracow   ,2018-11-13 18:52:06,PiewcaPozogi92,0,
299,"               40,8361,82 - 13,02 = 408348,80  Since the law was abolished on Monday, we start the week from Tuesday (͡ ° ͜ʖ ͡ °)  Although I woke up early, by general staring and nephritis, I went back several times to the top for forgotten garments and left at 5:00. Temperature - standard 2 ° C, although on the way I saw a few people scraping windows in cars ... stick with this, short clothes xD Smog like in Krakow - PM10 almost 300%, PM2,5 close to 400% ... the mask passed the exam, but the clothes stank of the smokehouse (ಠ_ಠ)  The run was tolerable, but a slightly larger than usual runny nose combined with the mask did not really facilitate the task ... and somehow I had no inspiration - as much as I pulled to 13k with a poor 4:59 min / km ¯ \ _ (ツ) _ / ¯  Maybe tomorrow will go better? (͡ ° ͜ʖ ͡ °)  Nice after ... Tuesday!  show spoiler #track #guidingtop #guiding #enronczlapie #ruszkrakow  show the whole source: embed.jpg   +: Akuku69, pestis +10 others  ",2018-11-13 12:07:28,enron,12,
300,"               #power #heating #zima #smog #ecologia #nosaczsundajski #heheszki For all those who did not catch a deliberate intent with the GOLF modification on the OVENS, here's the exclusive version. source: 15420994893008.jpg   +: Jerry_the_Coin, xandra +3 others  ",2018-11-13 10:00:44,StaryWilk,5,
301,"               #power #heating #zima #smog #ecologia #nosaczsundajski #heheszki source: kopcipiec.jpg   +: Mishkaa, eSports24 +4 others  ",2018-11-13 09:38:40,StaryWilk,6,
302,"               What is a good smog checking app?  #from #kiciochpyta #wroclaw #dziendobry #smog source: 1542096618162.jpg   +: Paula_pi, eighteen +12 others  ",2018-11-13 09:12:11,Birbirgo13,14,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_fpYPBELsi2uSfwgrHDE817LB5a9GqhXT,w400.jpg""/>"
303,"  > open the window because it is warm > close the window because the smog   +: youreded, mull +4 others  ",2018-11-13 01:39:35,tymirka,6,
304,"               #smog # asking, please explain to the layman that pollution is so harmful to health? I understand that this is the dust whose particle diameter does not exceed 2.5 μm? Are there actually effective face masks that filter this dust?   +: lubie-cheesecake  ",2018-11-13 00:54:43,htfhere,1,
305,"               In California they have been for 2 months as long as space fires (homes completely burned), and still have better air than we do  #smog source: upload.wikimedia.org   +: krrruciii, tomosano +1 other  ",2018-11-13 00:52:33,VasiliTecz89,3,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_DN000WQdDR6vwPd8gMYUl6Xx58lT4wVr,w400.jpg""/>"
